ems_no,fac_name,county_name,document_no,transgress_date,transgress_law,penalty_money,penalty_date,ispetition,petition_results,appeal_or_rescind,transgress_type,fac_address,transgress_name,openinfor,lawsuit_date_1,illegal_money,track_illegal_money,petition_agency,ban,transgress_address,subject,gist_define,improve_deadline,inspection_condition,transgress_control_id,is_improve,inspection_datetime_s,penaltykind,isimportant,paymentstate,isreminder,isadmincourt,isreducemoney,allow_rework_date,fac_city_code,fac_area_code,transgress_city_code
A34097005021,東安汽車貨運股份有限公司,新北市,21-115-130329,2025-04-24,空氣污染防制法第40條第3項,2000,2026-01-29,0,,,移動污染,臺北市松山區八德路三段九九巷一○號,東安汽車貨運股份有限公司,車輛(車號:***-****)行經本市公告之空氣品質維護區，惟查該車輛未有一年內排煙檢驗合格紀錄。,,0,0,,15176603,新北市板橋區民生路二段198號前,罰鍰新臺幣2000元整。,違反空氣污染防制法第40條第3項及新北市政府113年12月9日新北府環空字第1132406904號公告事項二、（一）規定，爰依空氣污染防制法第76條第2項暨移動污染源違反空氣污染防制法裁罰準則第2條附表1項次七規定裁處。,,,A34097005021,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,,,63000,63000010,65000
E20100010012,好士達辦公家具有限公司,南投縣,21-115-010014,2025-09-03,空氣污染防制法第36條第1項,20000,2026-01-19,0,,,移動污染,高雄市大寮區三隆路四一九巷六七之一號,好士達辦公家具有限公司,車輛排放黑煙污染度達2.8m-1，超過0.6m-1之法定標準。,,0,0,,53580034,南投縣名間鄉國道三號南向名間地磅站,罰鍰新臺幣20000元整。限改日期：115年01月30日。處環境講習2小時整。,違反空氣污染防制法第36條第1項之規定，並依空氣污染防制法第66條第1項第1款裁處。依環境教育法第23條第2款之規定裁處環境講習,2026-01-30,,E20100010012,已改善完成,,罰鍰(非連續處罰)，限期改善,否,無分期已繳清,否,否,,,64000,64000140,10008
A40097025092,翊豐營造股份有限公司,臺北市,40-115-010061,2025-12-19,廢棄物清理法第27條第2款,6000,2026-01-21,0,,,事業廢棄物,臺北市文山區羅斯福路六段八八號七樓,翊豐營造股份有限公司-112建字第0215號新建工程,"工程施工未妥為清理，致廢棄物或剩餘土石方等污染鄰近路面或人行道(「森仰案」集合住宅新建工程,112建字第0215號,泥砂污染道路)(污染程度A=2,污染特性B=17,危害程度C=1)(依「臺北市政府環境保護局各類違反環保法令案件裁罰基準」第5點經專案簽報核准。)",,0,0,,24645699,臺北市中山區中山北路2段27巷7號前,罰鍰新臺幣6000元整。處環境講習2小時整。,違反廢棄物清理法第27條第2款之規定，並依廢棄物清理法第50條第3款裁處。依環境教育法第23條第2款之規定裁處環境講習,,,A39W3903,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,,,63000,63000080,63000
M3309476,侑伸企業有限公司,南投縣,32-115-040001,2026-03-11,土壤及地下水污染整治法第41條第3項第1款,100000,2026-04-07,0,,,土壤及地下水污染,南投縣南投市新興里成功一路二三號,侑伸企業有限公司,貴公司之所在土地之土壤中檢出污染物重金屬鋅項目濃度超過土壤污染管制標準，經本府以115年3月11日府授環水字第1150053419號公告為土壤污染控制場址，並劃定土壤污染管制區及公告貴公司為污染行為人。,,0,0,,89705902,南投縣南投市成功一路23號,罰鍰新臺幣100000元整。處環境講習4小時整。,違反土壤及地下水污染整治法第41條第3項第1款之規定，並依土壤及地下水污染整治法第41條第3項裁處。依環境教育法第23條第2款之規定裁處環境講習,,,M3309476,不須改善,,罰鍰(非連續處罰),否,尚未繳款,否,否,,,10008,10008010,10008
D04100000208,興忠企業社,臺南市,21-115-030105,2026-01-02,空氣污染防制法第40條第3項,1000,2026-03-03,0,,,移動污染,臺南市安定區中榮里許中營七六之七號,興忠企業社,臺端/貴商號/貴公司所有BFK-6270柴油小貨車經查進入本市空氣品質維護區，惟於稽查日前一年內未有排煙檢驗合格記錄。,,0,0,,14350111,臺南市東區前鋒路,罰鍰新臺幣1000元整。,違反空氣污染防制法第40條第3項暨臺南市政府112年12月27日府環空字第1120328259C號公告，爰依空氣污染防制法第76條第2項規定裁處。,,,D04100000208,不須改善,,罰鍰(非連續處罰),否,尚未繳款,是,否,,,67000,67000210,67000
B04100011356,新陽工程有限公司,南投縣,21-115-030491,2026-02-09,空氣污染防制法第40條第3項,2000,2026-03-25,0,,,移動污染,臺中市太平區中山里中山路二段三一一巷三號一樓,新陽工程有限公司,行經本府公告日月潭空氣品質維護區，惟車輛出廠滿二年以上未有取得一年內排煙檢查合格紀錄。,,0,0,,97076429,南投縣魚池鄉日月潭環潭公路（台21線60公里~69公里及台374甲線全線）,罰鍰新臺幣2000元整。,違反空氣污染防制法第40條第3項之規定，並依空氣污染防制法第76條第2項裁處。,,,B04100011356,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,,,66000,66000270,10008
G31A3678,真寶貨運有限公司,宜蘭縣,20-115-040006,2026-02-13,宜蘭縣運送物料車輛污染防制設施管理自治條例第4條,1200,2026-04-14,0,,,固定空污,宜蘭縣羅東鎮東安里中山路二段二巷五○弄一○號一樓,真寶貨運有限公司,本府環境保護局115年2月13日執行攝影作業，發現貴公司所有車輛（車號：KLA-6871），行經頭城鎮省道台2線約115.3公里處，載運逸散性物料，車斗雖採防塵網，惟邊緣未延伸覆蓋車斗至車斗上緣以下至少15公分。,,0,0,,42983777,宜蘭縣頭城鎮省道台2線約115.3公里處,罰鍰新臺幣1200元整。,違反宜蘭縣運送物料車輛污染防制設施管理自治條例第4條之規定，並依宜蘭縣運送物料車輛污染防制設施管理自治條例第5條裁處。,,,G31A3678,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,,,10002,10002020,10002
O17097055545,鈺霆有限公司,新竹縣,21-115-040014,2025-12-14,空氣污染防制法第40條第3項,2000,2026-04-01,0,,,移動污染,新竹市香山區中埔里牛埔東路一○七號一樓,鈺霆有限公司,貴公司所有車輛(車號：530-TK)於114年12月14日行經新竹工業區西區空氣品質維護區，經查一年內未有排煙檢測合格紀錄,,0,0,,16662069,新竹縣湖口鄉中華路與自強路口,罰鍰新臺幣2000元整。,違反空氣污染防制法第40條第3項之規定，並依空氣污染防制法第76條第2項裁處。,,,O17097055545,不須改善,,罰鍰(非連續處罰),否,尚未繳款,否,否,,,10018,10018000,10004
H42097046774,台灣玩美國際租賃有限公司,新北市,41-115-050228,2026-02-15,廢棄物清理法第27條第1款,3600,2026-05-06,0,,,一般廢棄物,桃園市桃園區莊二街二二三號一樓,台灣玩美國際租賃有限公司,貴公司所有車輛（車號：RCX-****）之駕駛人隨地拋棄煙蒂，致污染環境。,,0,0,,86244379,新北市泰山區泰林路2段368號前,罰鍰新臺幣3600元整。,違反廢棄物清理法第27條第1款規定，並依廢棄物清理法第50條第3款及違反廢棄物清理法罰鍰額度裁罰準則第2條第1項第1款規定裁處。,,,H42097046774,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,,,68000,68000010,65000
A39097002892,福住建設股份有限公司,新竹市,22-115-030006,2026-02-24,噪音管制法第8條第4款,3000,2026-03-17,0,,,噪音污染,臺北市中山區龍江路五九號,福住建設股份有限公司-竹銘醫院新建工程,貴公司於本市東區博愛街與體育場對面，從事「竹銘醫院新建工程」，經本市環境保護局派員稽查，發現該工程於本市公告噪音管制時段，使用2台吊車，進行吊料作業，致產生噪音。,,0,0,,19049019,新竹市食品路51巷旁,罰鍰新臺幣3000元整。限改日期：115年02月24日。,違反噪音管制法第8條第4款之規定，並依噪音管制法第23條裁處。,2026-02-24,,O17Q0269,已改善完成,,罰鍰(非連續處罰),否,無分期已繳清,否,否,,,63000,63000040,10018
K6806502,正昇汽車運輸股份有限公司,新北市,21-115-050843,2025-12-16,空氣污染防制法第40條第3項,2000,2026-05-18,0,,,移動污染,苗栗縣苗栗市玉華里四鄰復興路三段一一四號,正昇汽車運輸股份有限公司,車輛(車號:***-W8)行經本市公告之空氣品質維護區，惟查該車輛未有一年內排煙檢驗合格紀錄。,,0,0,,49664449,新北市板橋區民生路二段198號前,罰鍰新臺幣2000元整。,違反空氣污染防制法第40條第3項及新北市政府113年12月9日新北環空字第1132406904號公告事項二、(一)規定，爰依空氣污染防制法第76條第2項及移動污染源違反空氣污染防制法裁罰準則第2條規定裁處。,,,K6806502,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,,,10005,10005010,65000
E3100571,興達海洋基礎股份有限公司,高雄市,40-115-030009,2025-12-09,廢棄物清理法第28條第2項,6000,2026-03-03,0,,,事業廢棄物,高雄市茄萣區崎漏里東方路一段二○一號,興達海洋基礎股份有限公司,查本局核准貴公司廢棄物專業技術代理人員黃○○代理期程自114年6月23日至114年9月20日，依上開公告事項四，應於聘僱之專業技術人員未能從事業務或離職時(即114年6月23日)九十日內另聘符合資格規定者繼任，惟貴公司至114年12月9日始提出設置變更申請，已違反廢棄物清理法第28條第2項暨指定公告應置廢棄物專業技術人員之事業四規定。,,0,0,,42816688,高雄市茄萣區崎漏里東方路一段二○一號,罰鍰新臺幣6000元整。處環境講習1小時整。,違反廢棄物清理法第28條第2項之規定，並依廢棄物清理法第55條裁處。依環境教育法第23條第2款之規定裁處環境講習,,,E3100571,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,,,64000,64000260,64000
E56B4749,新益利氣體有限公司,高雄市,21-115-030763,2025-12-17,空氣污染防制法第40條第3項,2600,2026-03-10,0,,,移動污染,高雄市小港區東林路一一號,新益利氣體有限公司,車輛KEF-8828號進入本市第二期空氣品質維護區所劃設之管制範圍，經查於稽查日前已逾二年未有排煙合格紀錄，且未於第一次裁處期限30日內完成檢驗。,,0,0,,89429391,高雄市前鎮區第一貨櫃中心34碼頭管制站,罰鍰新臺幣2600元整，並限期於115年4月15日前至柴油車排煙檢測站檢驗合格。屆期未改善完成，將按次處罰。,違反空氣污染防制法第40條第3項之規定，並依空氣污染防制法第76條第2項裁處。,,,E56B4749,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,,,64000,64000110,64000
H53B0662,綠威環保科技股份有限公司,桃園市,44-115-040011,2025-09-10,廢棄物清理法第31條第1項第2款,6000,2026-04-24,0,,,廢棄物清除處理機構,桃園市觀音區大潭里環科路二五九號,綠威環保科技股份有限公司,"依據廢棄物清理法第31條第1項第2款授權訂定「以網路傳輸 方式申報廢棄物之產出、貯存、清除、處理、再利用、輸 出及輸入情形之申報格式、項目、內容及頻率」規定，貴事業放置三樓角落電器室A之24包太空包，自112年貯存至今未處理完成，另查環境部資源循環署事業廢棄物申報及管理資訊系統，貴事業112年至今之相關申報資料，收受之廢棄物皆申報處理完成，與現場實際情形不符，核已違反前開規定。",,0,0,,54167694,桃園市觀音區大潭里環科路二五九號,罰鍰新臺幣6000元整。處環境講習1小時整。,違反廢棄物清理法第31條第1項第2款之規定，並依廢棄物清理法第52條裁處。依環境教育法第23條第2款之規定裁處環境講習,,,H53B0662,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,,,68000,68000120,68000
E1517916,旭德營造工程有限公司-國營臺灣鐵路股份有限公司辦公室及車輪工場等拆除工程,高雄市,40-115-030034,2026-02-10,廢棄物清理法第28條第1項第3款,6000,2026-03-13,0,,,事業廢棄物,高雄市鳳山區武慶二路二二一號,旭德營造工程有限公司-國營臺灣鐵路股份有限公司辦公室及車輪工場等拆除工程,依據內政部於115年1月15日函，本局於115年2月10日派員前往貴公司承攬國營臺灣鐵路股份有限公司辦公室及車輪工場等拆除工程之工地（地址：本市鳳山區武慶二路221號）稽查營建事業廢棄物再利用情形。經查貴公司承攬之拆除工程於114年8月1日至12月31日期間施作所產生之廢木材確實未依規定委託合格之公民營廢棄物處理機構處理，已違反廢棄物清理法第28條第1項第3款之規定。,,0,0,,97155866,高雄市鳳山區武慶二路221號,罰鍰新臺幣6000元整。處環境講習1小時整。,違反廢棄物清理法第28條第1項第3款規定，爰依同法第52條暨違反廢棄物清理法罰鍰額度裁罰準則（附表二項次1）規定裁處。依環境教育法第23條第2款之規定裁處環境講習,,,E1517916,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,,,64000,64000120,64000
H46097019806,偉倢股份有限公司,桃園市,21-115-040515,2026-03-09,空氣污染防制法第40條第3項,2000,2026-04-20,0,,,移動污染,桃園市蘆竹區中興路五八五巷一六八之一號一樓,偉倢股份有限公司,"查貴公司所有車輛（車號：863-UW、自用大貨車）於115年3月9日行經「桃園市內壢空氣品質維護區」，且於本府查證日前一年內，非排煙檢測合格之車輛，核已違反「桃園市內壢空氣品質維護區移動污染源管制措施」及空氣污染防制法第40條第3項規定，爰依同法第76條第2項暨「移動污染源違反空氣污染防制法裁罰準則」規定，處新臺幣2,000元罰鍰。",,0,0,,28540886,桃園市八德區永豐路,罰鍰新臺幣2000元整。,違反空氣污染防制法第40條第3項之規定，並依空氣污染防制法第76條第2項裁處。,,,H46097019806,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,,,68000,68000050,68000
E54097027185,崧象有限公司,高雄市,41-115-041076,2025-11-05,廢棄物清理法第27條第1款,1200,2026-04-29,0,,,一般廢棄物,高雄市前鎮區凱旋四路四三○號一樓,聯邦國際租賃股份有限公司高雄分公司,駕駛車輛隨地拋棄一般廢棄物(垃圾)。﹝車號：RDV-3806﹞,,0,0,,45143778,高雄市前鎮區中山三路與光華三路口,罰鍰新臺幣1200元整。,違反廢棄物清理法第27條第1款之規定，並依廢棄物清理法第50條第3款及違反廢棄物清理法罰鍰額度裁罰準則裁處。,,,E53097012978,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,,,64000,64000090,64000
